1214,12.95261,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1215,12.956574,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1216,12.96225,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1217,12.962468,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1218,12.977186,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1219,12.977483,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1220,12.977783,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1221,12.995853,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1222,12.996145,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1223,12.996412,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1224,12.996748,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1225,13.008233,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1226,13.012267,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1227,13.012806,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1228,13.014946,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1229,13.01546,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1230,13.016111,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1231,13.016847,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1232,13.01745,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1233,13.022446,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1234,13.030235,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1235,13.058199,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1236,13.058573,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1237,13.058761,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1238,13.083843,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1239,13.084266,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1240,13.086838,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1241,13.093354,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1242,13.098015,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1243,13.105996,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1244,13.109962,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1245,13.116077,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1246,13.118014,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1700481 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1247,13.119226,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1701889 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1248,13.120683,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1703297 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1249,13.126878,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1704705 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1250,13.12837,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1706113 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1251,13.131197,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1707521 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1252,13.134262,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1708929 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1253,13.135186,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1710337 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1254,13.13872,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1711745 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1255,13.139683,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1713153 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1256,13.141408,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1714561 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1257,13.149959,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1715969 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1258,13.151912,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1717377 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1259,13.153617,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1718785 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1260,13.15516,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1720193 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1261,13.157019,74.125.109.9,172.16.58.158,TCP,670,"443  >  50300 [PSH, ACK] Seq=1721601 Ack=4916 Win=75264 Len=616 [TCP segment of a reassembled PDU]"
1262,13.16101,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1722217 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1263,13.161179,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1723625 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1264,13.161544,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1725033 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1265,13.161901,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1726441 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1266,13.182946,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1727849 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1267,13.186799,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1729257 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1268,13.191835,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1730665 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1269,13.195182,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1732073 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1270,13.196829,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1733481 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1271,13.199764,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1734889 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1272,13.200881,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1736297 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1273,13.202156,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1737705 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1274,13.209018,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1739113 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1275,13.212721,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1740521 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1276,13.216321,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1741929 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1277,13.228513,74.125.109.9,172.16.58.158,TLSv1.2,1462,"Encrypted Heartbeat, Ignored Unknown Record"
1278,13.242073,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1279,13.242494,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1280,13.244094,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1281,13.244553,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1282,13.249249,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1283,13.255938,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1284,13.257025,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1285,13.257793,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1286,13.261101,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1287,13.26819,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1288,13.268549,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1289,13.273299,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1290,13.278305,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1291,13.279256,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1292,13.28012,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1293,13.284973,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1294,13.285932,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1295,13.292593,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1296,13.293671,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1297,13.299241,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1298,13.309106,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1299,13.312276,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1300,13.313537,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1775721 Ack=4916 Win=75264 Len=1408
1301,13.316694,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1302,13.317575,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1303,13.318791,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1304,13.320169,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1305,13.323242,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1306,13.325538,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1307,13.335915,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1308,13.341609,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1309,13.342061,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1310,13.343825,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1311,13.349733,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1312,13.35349,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1313,13.356714,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1314,13.360156,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1315,13.365132,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1316,13.36545,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1317,13.365934,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1318,13.374798,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1319,13.37528,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1320,13.376468,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1321,13.378246,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1322,13.383222,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1323,13.390717,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1324,13.391961,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1325,13.39277,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1326,13.394066,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1327,13.397206,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1328,13.404679,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1329,13.405186,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1330,13.411027,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1331,13.412768,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1332,13.416981,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1333,13.417371,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1334,13.420634,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1335,13.42102,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1336,13.422013,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1337,13.426484,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1338,13.435795,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1339,13.445866,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1340,13.466753,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1341,13.467061,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1342,13.467362,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1343,13.475142,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1344,13.48928,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1345,13.489484,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1346,13.495213,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1347,13.495365,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1348,13.500029,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1349,13.502155,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1350,13.503092,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1351,13.507913,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1352,13.513971,74.125.109.9,172.16.58.158,TLSv1.2,542,Ignored Unknown Record
1353,13.514281,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1354,13.514527,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1355,13.523237,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1356,13.524196,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1357,13.527247,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1358,13.533318,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1359,13.533909,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1360,13.533991,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1361,13.554774,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1362,13.555367,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1363,13.555903,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1364,13.557298,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1365,13.557694,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1366,13.559111,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1367,13.561116,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1869137 Ack=4916 Win=75264 Len=1408
1368,13.562114,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1369,13.565732,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1370,13.571575,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1371,13.573001,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1372,13.57718,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1373,13.577648,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1374,13.588405,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1375,13.592229,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1376,13.596946,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1377,13.59762,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1378,13.605549,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1379,13.609208,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1380,13.613102,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1381,13.61383,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1382,13.614196,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1383,13.615199,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1384,13.620022,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1385,13.620413,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1386,13.62661,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1387,13.627302,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1897297 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1388,13.634381,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1898705 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1389,13.641129,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1900113 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1390,13.649067,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1901521 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1391,13.656479,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1902929 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1392,13.661262,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1904337 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1393,13.664447,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1905745 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1394,13.664862,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1907153 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1395,13.665328,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1908561 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1396,13.666164,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1909969 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1397,13.667787,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1911377 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1398,13.672517,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1912785 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1399,13.683152,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1914193 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1400,13.692062,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1915601 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1401,13.69376,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1917009 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1402,13.693899,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1918417 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1403,13.694207,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1919825 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1404,13.694441,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1921233 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1405,13.70585,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1922641 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1406,13.713587,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1924049 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1407,13.719911,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1925457 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1408,13.72163,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1926865 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1409,13.724073,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1928273 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1410,13.724658,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1929681 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1411,13.733725,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1931089 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1412,13.734558,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1932497 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1413,13.735058,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1933905 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1414,13.739035,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1935313 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1415,13.739435,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1936721 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1416,13.74253,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1938129 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1417,13.747479,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1939537 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1418,13.748087,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1940945 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1419,13.749586,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1942353 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1420,13.750042,74.125.109.9,172.16.58.158,TLSv1.2,1462,"Encrypted Heartbeat, Ignored Unknown Record"
1421,13.750392,74.125.109.9,172.16.58.158,TLSv1.2,1462,Ignored Unknown Record
1422,13.752844,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1946577 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1423,13.756668,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1947985 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1424,13.761989,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1949393 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1425,13.762939,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1950801 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1426,13.763253,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1952209 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1427,13.763499,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1953617 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1428,13.784191,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1955025 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1429,13.790247,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1956433 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1430,13.792245,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1957841 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1431,13.793658,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1959249 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1432,13.795409,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1960657 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1433,13.802227,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1962065 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1434,13.806064,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1963473 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1435,13.807472,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1964881 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1436,13.814679,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1966289 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1437,13.815446,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1967697 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1438,13.818661,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1969105 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1439,13.819531,74.125.109.9,172.16.58.158,TCP,1462,443  >  50300 [ACK] Seq=1970513 Ack=4916 Win=75264 Len=1408 [TCP segment of a reassembled PDU]
1440,13.827818,74.125.109.9,172.16.58.158,TCP,670,"443  >  50300 [PSH, ACK] Seq=1971921 Ack=4916 Win=75264 Len=616 [TCP segment of a reassembled PDU]"
